machine_id,temperature,vibration,pressure,rotational_speed,failure
54,66.91,0.0516,113.19,1473.32,0
88,64.03,1.3682,82.35,1478.01,0
68,51.54,0.2054,131.25,1055.12,0
92,72.19,2.9969,89.89,1027.0,0
79,86.19,1.9219,81.79,1457.77,0
1,77.34,0.7544,95.77,1915.74,0
55,86.99,0.0101,108.8,1945.43,0
3,92.88,0.3921,90.76,1164.84,0
78,69.22,0.0454,82.47,1370.85,0
38,114.7,1.1276,82.04,1548.76,0
1,69.82,0.7795,104.11,1591.18,0
38,71.81,1.7939,111.21,1207.92,0
85,64.39,0.4687,112.85,2010.75,0
29,83.18,0.3693,68.89,1328.92,0
5,70.64,0.3659,83.39,1610.67,0
74,73.82,0.2442,118.62,1401.22,0
92,71.92,0.3162,91.52,1402.69,0
21,71.58,0.5045,104.05,1727.01,0
71,77.37,1.3511,152.53,1795.49,0
67,68.25,0.453,54.91,1704.22,0
47,68.95,0.9729,97.42,1235.05,0
84,91.09,0.9931,114.16,1096.32,0
83,70.6,0.3658,80.37,2298.09,0
35,80.75,0.2134,97.3,1592.09,0
68,61.66,0.5102,76.0,1230.64,0
69,68.33,0.2952,111.56,1782.66,0
1,56.51,0.0425,86.58,1228.23,0
68,102.82,0.2373,91.39,2090.53,0
12,95.63,2.564,117.93,1377.68,0
60,83.93,0.0249,111.12,1757.67,0
27,107.27,0.5965,119.47,1486.53,1
56,86.55,0.92,135.15,1042.76,0
23,72.42,0.5231,101.47,1204.82,0
25,80.59,0.4217,142.33,1269.73,0
21,95.41,0.6147,103.87,1294.55,0
61,61.8,0.2805,126.35,1556.24,0
63,57.41,0.0479,99.42,770.46,0
52,81.09,1.64,116.81,1558.28,0
88,66.2,0.2831,91.46,907.27,0
25,41.1,0.5474,126.79,1607.38,0
55,56.36,0.3789,123.02,1259.84,0
46,70.33,0.0281,95.73,1540.39,0
32,75.72,1.5261,103.12,1099.81,0
55,76.17,0.7864,81.12,1311.2,0
96,105.08,0.0807,118.6,886.07,0
5,71.89,1.999,116.81,1126.14,1
36,79.17,0.6676,75.35,1920.43,0
49,50.61,0.3196,143.43,1928.35,0
58,74.53,0.4726,107.95,1126.74,0
39,80.01,0.0564,95.35,1398.43,1
80,54.37,0.411,123.97,1637.5,0
97,60.99,0.0383,89.56,1524.14,0
85,82.34,0.3936,126.14,1327.23,1
61,66.81,0.4023,76.47,1032.87,0
9,73.46,1.0375,95.56,1763.11,0
6,83.11,0.6456,98.25,1347.65,0
35,105.55,0.1435,89.12,1006.36,0
39,71.67,1.0965,85.27,1486.44,0
22,101.54,0.4258,90.26,1396.93,0
41,45.62,0.4662,89.35,1347.41,0
5,77.23,0.0926,90.62,1537.97,0
42,69.99,0.9752,128.68,1436.14,0
87,67.01,1.3366,108.67,1836.39,0
81,84.87,0.7458,98.24,1226.03,0
76,71.78,1.413,115.3,1268.76,0
87,44.63,0.18,98.09,1731.47,0
80,51.17,0.9871,84.12,2248.6,0
67,85.83,0.3356,67.89,2201.66,0
30,50.44,0.0895,119.78,1719.57,0
57,86.23,0.5525,55.49,1394.83,0
86,76.87,0.5762,69.83,1339.79,0
73,72.45,0.1691,110.09,1383.88,0
29,73.78,0.0139,99.65,977.63,0
37,82.72,0.1115,129.18,1704.88,0
87,57.34,0.2552,87.12,1896.41,0
13,75.63,0.0917,115.39,1459.49,0
32,57.91,0.1079,96.47,2127.87,0
46,77.45,0.2483,110.98,2317.82,0
23,84.7,1.6323,103.4,1765.53,0
45,77.49,0.7225,110.08,1298.89,0
17,84.13,0.1926,104.3,1242.54,0
85,64.5,1.5142,105.87,1732.22,0
66,74.07,0.5187,78.23,1815.98,0
6,71.43,0.3039,101.51,1302.95,0
18,70.45,0.3158,112.05,1152.14,0
94,62.99,0.2644,98.97,986.78,0
22,68.52,0.1326,97.97,1186.91,0
33,58.31,0.2444,62.34,1374.54,0
30,49.59,0.3753,130.68,1827.14,0
81,64.49,0.3754,72.65,1328.18,0
32,84.39,0.7172,87.64,579.73,0
42,78.51,0.2222,84.23,1303.43,0
78,56.15,0.6308,105.94,1400.06,0
10,68.91,0.4315,106.84,1393.48,0
36,85.39,1.6331,113.19,724.96,1
34,68.27,0.2433,114.08,1397.66,0
73,53.73,1.1574,134.47,1896.01,0
28,108.86,0.8592,93.89,1360.15,0
11,72.5,0.5076,83.37,1297.56,0
78,57.55,0.5314,95.3,1268.35,0
39,77.57,0.0442,77.9,1545.97,0
47,73.72,1.5001,93.1,1043.0,0
19,51.88,0.0565,68.98,1159.95,0
15,76.4,0.4142,83.29,1836.63,0
28,89.76,0.2003,66.25,1701.32,0
24,71.51,0.2809,124.17,1337.27,0
72,44.1,0.471,102.22,1645.9,0
9,80.13,1.1976,137.61,1224.1,0
47,84.04,0.3058,122.21,1220.37,0
33,66.2,2.2003,124.18,1214.27,0
62,66.31,0.4492,97.21,1029.07,0
97,108.87,0.0875,109.8,1471.58,0
19,65.13,0.1054,82.07,2097.05,0
67,58.17,0.6296,89.35,900.73,0
74,75.38,0.0259,100.28,2005.8,0
40,83.62,0.3273,65.22,685.48,0
47,82.99,0.0802,89.87,1649.73,0
65,37.98,0.2839,115.86,942.84,0
29,65.09,0.693,90.2,1653.35,0
50,92.29,0.307,85.28,1256.13,0
98,79.9,0.0892,92.31,1715.44,0
13,56.46,0.1451,114.96,1258.58,0
1,93.64,0.2291,107.22,1647.98,0
34,89.47,0.036,95.49,1435.07,0
93,70.55,0.4389,100.35,1862.44,0
48,88.19,0.4677,117.14,1441.73,0
77,105.0,0.0321,126.15,1562.03,0
48,59.18,0.2573,90.5,1516.65,0
49,83.33,0.2672,98.35,1761.9,0
64,104.79,0.2031,124.9,1779.18,0
61,84.8,0.4079,110.46,1510.77,1
29,63.68,0.2123,71.94,979.03,0
39,78.58,0.2693,82.14,1206.23,0
88,95.55,0.7986,82.76,1734.19,0
26,59.76,0.0884,91.69,1034.14,0
17,74.55,0.4826,107.4,1277.9,0
71,71.35,0.3522,137.7,1315.69,0
13,65.53,0.182,98.34,1428.56,0
69,78.62,0.6501,113.19,1385.73,0
26,73.49,0.4006,122.68,1509.59,0
49,84.65,0.3244,129.74,1177.61,0
67,92.11,0.5508,122.7,1237.38,0
7,55.91,0.8105,85.06,2031.12,0
58,76.01,1.7999,70.99,1918.94,0
49,74.2,0.4962,87.43,1652.21,0
53,78.05,1.0375,103.37,1682.77,0
65,74.77,0.0005,85.14,1576.7,0
62,60.29,0.3778,67.5,1478.72,0
17,96.82,0.1208,75.69,1233.64,0
43,103.21,0.0495,160.13,1929.18,0
25,83.2,0.3796,95.61,2054.8,0
3,83.97,0.6868,136.0,1328.19,0
79,76.97,0.2657,95.31,1823.29,0
29,89.54,0.5545,115.85,1362.49,0
32,38.35,0.3364,97.14,1254.25,0
26,74.94,0.2873,100.15,1359.32,0
16,66.41,0.1714,115.57,1376.93,0
25,77.19,0.2411,91.95,1669.12,0
54,91.39,0.2152,76.12,1354.8,0
28,75.29,0.5195,83.9,1744.73,0
73,69.59,0.0617,83.79,1269.09,0
56,53.95,0.0486,101.68,1470.3,0
65,73.36,0.5394,62.08,1148.4,0
93,85.08,0.3952,106.1,1096.98,0
86,62.38,0.2812,125.33,1598.2,0
80,44.95,0.0827,89.84,1520.56,0
41,109.11,0.2647,86.91,1349.95,0
51,80.03,0.7797,139.35,1209.96,0
71,71.68,1.1019,129.44,1139.73,0
78,95.86,0.6063,108.55,1595.5,0
29,77.12,0.0309,85.05,1281.19,0
83,94.98,0.555,111.68,1978.58,0
19,93.7,0.1379,79.83,1542.86,0
66,55.88,0.1894,73.54,1648.35,0
41,81.9,0.109,109.04,1913.25,0
45,100.88,0.7475,90.43,1242.19,0
15,60.02,0.5229,59.53,1625.35,1
3,60.2,0.4732,111.74,1641.32,0
11,62.74,0.5513,129.2,1335.65,0
53,88.36,0.1351,113.19,1030.33,0
46,79.27,0.2941,90.02,843.89,0
30,45.96,0.5015,57.19,1218.89,0
57,80.11,0.5061,102.93,1825.77,0
18,71.22,0.7848,86.86,1256.22,0
51,73.32,0.1692,81.97,1779.24,0
48,62.44,0.7356,61.06,1262.42,0
66,80.22,0.2901,137.54,1504.67,0
96,90.76,0.5546,78.06,1650.07,0
8,65.37,0.3041,63.57,1800.45,0
22,49.76,1.4842,133.89,1353.02,0
6,70.45,0.0988,100.62,1298.97,0
76,86.34,0.562,97.52,897.45,0
57,68.68,0.4296,106.19,1362.47,0
36,52.54,0.0948,108.71,2487.65,0
79,86.45,0.0341,104.26,1426.0,0
92,96.23,0.8026,69.86,1064.97,0
57,75.3,0.0857,68.31,1446.02,0
49,50.91,0.1032,85.42,1713.52,1
45,70.23,1.9183,89.8,1311.75,0
82,77.27,0.6316,92.8,1165.26,1
66,62.85,0.1442,104.57,2253.77,0
77,83.75,0.447,94.41,1611.59,0
45,61.39,0.3819,86.39,1959.49,0
79,75.38,0.9305,107.89,1379.91,0
20,71.58,0.6534,114.28,2032.02,0
64,84.24,0.8911,83.82,1772.23,0
93,74.79,0.1188,72.64,1653.35,0
93,72.05,0.5111,103.6,1131.38,0
67,62.96,0.0205,91.59,1279.29,0
83,75.52,0.0357,116.72,1635.02,0
3,71.1,0.6251,80.3,1395.82,0
54,61.94,0.0124,75.88,1611.76,0
78,77.39,0.4335,87.33,1356.97,0
64,80.46,0.9176,110.4,1626.45,0
40,69.92,0.239,92.97,1303.42,0
59,88.97,0.0229,98.23,1635.08,0
55,78.96,0.6256,90.1,1197.45,0
62,55.74,1.3274,120.31,1397.16,0
4,95.06,0.6315,109.66,1435.5,0
60,86.5,0.4319,69.55,1229.45,0
75,90.03,0.1307,118.02,1307.48,0
95,81.01,0.0077,111.81,1584.02,0
96,39.93,0.5932,121.7,1712.35,0
91,91.39,0.1313,89.43,1575.22,0
30,75.91,0.9765,81.22,1652.03,0
2,80.3,0.314,98.35,1525.74,0
62,83.11,0.3782,103.26,1291.53,0
49,104.04,0.7011,123.71,981.94,0
9,66.81,0.7558,112.73,1341.14,0
92,67.19,0.5145,102.98,1463.51,0
31,62.23,1.3938,97.45,1311.66,0
98,58.95,2.0171,100.31,1965.86,0
61,59.23,1.4677,92.11,1582.92,0
79,47.22,0.8691,113.58,1472.54,0
48,81.4,0.6115,70.96,1664.12,0
25,104.82,0.5443,100.17,2106.74,0
36,105.77,0.0548,120.88,1415.54,0
8,62.21,0.1584,77.29,1210.73,0
73,70.92,0.0029,138.89,1596.55,0
58,93.5,0.0739,78.45,1155.21,0
45,81.49,0.2892,89.91,1213.99,0
62,77.02,0.0792,120.52,1927.2,0
39,71.15,1.1597,129.04,1888.74,0
96,92.67,0.8192,107.15,1695.07,0
58,58.9,0.0372,106.62,1616.96,0
81,82.21,0.1431,135.76,1133.7,0
99,80.17,0.8548,72.64,1257.41,0
83,75.65,0.8124,65.5,1896.91,0
64,86.82,1.4543,61.51,1347.92,0
44,75.51,3.0054,82.97,1260.02,0
29,66.98,1.8705,85.68,1443.02,0
59,76.39,0.2639,107.61,1673.11,1
71,51.12,0.1441,120.16,1437.75,0
92,84.19,0.7103,118.17,1446.6,1
9,88.02,0.1778,117.59,846.58,0
92,65.15,0.821,80.84,1478.76,0
6,61.58,0.3817,107.7,1799.22,0
29,65.7,0.7898,85.32,1479.42,0
58,74.05,0.1614,112.02,2120.98,0
17,78.24,0.3547,100.85,1283.31,0
16,99.23,0.4151,117.7,1353.14,0
87,97.34,1.4333,147.53,1298.84,0
95,87.47,0.155,99.34,1290.46,0
3,76.82,1.3798,77.93,1661.08,0
21,61.1,0.817,67.38,1417.53,0
64,100.19,0.6563,82.06,2083.3,0
90,71.29,0.7729,121.34,1574.15,0
36,79.22,0.465,109.69,1238.41,0
86,84.41,0.1399,104.61,1202.22,0
62,75.92,0.105,107.63,2000.01,0
42,92.27,1.0062,114.39,1566.22,0
76,81.83,0.6457,68.86,1891.57,0
42,89.83,0.1199,119.73,1520.85,1
61,81.71,0.4774,107.79,1504.76,0
13,74.43,0.2967,71.19,1901.93,0
11,76.11,0.0864,106.71,1611.84,0
54,74.07,0.3795,73.95,1608.54,0
16,55.74,0.1653,110.2,1378.42,0
8,59.99,0.0506,102.4,1761.43,0
59,86.11,0.3146,79.82,1477.72,1
57,56.11,0.4459,108.27,1333.48,0
40,68.94,0.024,116.18,2145.75,0
59,59.25,0.2572,88.53,1410.12,0
2,68.13,0.149,115.65,1262.89,0
94,72.67,0.0156,94.43,1841.23,0
94,68.91,0.0671,117.49,1703.62,0
76,53.57,0.0749,98.08,1301.13,0
10,72.22,0.101,123.46,1476.34,0
44,60.62,0.8132,81.73,1700.68,0
11,65.45,0.2895,82.31,1563.39,0
79,86.11,0.0795,84.24,1735.8,0
80,89.33,0.0528,102.53,1498.02,0
81,55.34,0.1769,96.95,1745.42,1
90,98.53,0.7998,105.73,1407.32,1
2,67.35,0.2266,76.72,1306.22,0
50,65.98,0.0871,85.65,1815.9,0
12,61.63,0.2589,125.41,1587.33,0
90,75.84,0.4052,107.43,1706.09,0
23,104.72,0.015,112.47,1867.3,0
18,51.91,0.4939,94.89,1328.23,0
62,44.15,0.2513,105.9,1659.71,0
96,79.03,0.0049,90.5,2196.0,0
62,83.54,0.5603,62.99,1451.96,0
38,75.79,0.6231,120.71,1138.08,0
67,83.94,0.4956,103.64,1746.61,0
38,58.03,0.2092,85.36,1000.56,0
67,60.83,0.3771,100.03,1170.71,0
94,76.86,0.2448,90.68,1501.86,0
61,101.37,0.603,129.97,1491.37,0
1,83.41,0.438,113.43,1556.47,0
94,84.11,0.0427,77.04,2162.06,0
45,58.89,0.5151,74.33,1525.38,0
96,81.34,0.5812,105.01,1326.79,0
28,57.27,0.2316,102.69,1307.66,0
21,101.52,1.0429,110.36,1363.17,0
13,59.82,0.9258,97.13,1135.89,0
27,63.05,0.0963,87.05,1668.02,0
100,52.9,1.1731,110.19,1590.51,0
7,76.29,0.2907,111.88,1640.03,0
22,75.66,0.6432,125.15,1740.2,0
74,97.7,0.8413,114.69,1685.78,0
53,86.65,0.3517,83.26,1085.56,0
79,63.14,0.2547,105.13,1415.63,0
79,88.1,1.2352,94.28,1427.99,0
4,56.35,0.1312,81.1,1913.18,0
96,64.22,0.1485,64.22,1939.53,0
23,76.78,0.2244,144.95,1372.19,0
70,58.02,0.9812,88.82,1202.62,0
88,90.97,1.3967,97.48,1547.56,0
84,109.19,0.1243,104.4,1404.39,0
84,70.58,0.9971,102.23,1474.93,0
76,65.22,0.1493,50.0,1864.68,0
33,73.06,1.7641,96.69,1580.66,0
28,66.64,0.4549,135.42,1356.04,0
8,78.93,0.0036,95.76,1302.35,0
1,55.16,0.0174,132.7,1069.19,0
37,79.78,0.0798,100.63,1668.72,0
63,103.68,0.1039,92.98,1584.66,0
22,44.97,0.7297,102.89,1669.05,0
70,57.47,0.126,100.75,1494.96,0
21,68.32,1.7392,100.31,1183.13,0
96,83.13,0.5055,88.36,1516.71,1
35,88.36,0.5897,72.72,1841.85,0
79,87.15,0.1228,111.23,1517.47,0
5,49.62,1.1161,101.9,1992.81,0
60,64.88,0.551,133.29,1575.67,0
46,61.5,0.999,99.33,2090.31,0
50,74.02,1.5673,69.72,2114.7,0
48,75.27,0.0671,106.45,1230.72,0
6,54.46,0.0508,101.52,1305.99,0
89,68.41,0.8133,91.38,1362.88,0
56,83.71,1.0054,112.37,987.62,0
59,65.58,0.4382,109.95,1639.19,0
29,72.0,0.2279,76.06,1630.98,0
71,100.45,0.5287,90.64,1557.63,0
77,104.85,0.1824,121.89,1132.95,0
18,42.58,0.1362,80.41,1976.55,1
2,76.71,0.3349,96.55,935.87,1
8,118.76,0.1218,104.54,1103.11,0
75,82.18,0.3305,76.92,1765.85,0
97,75.28,1.5687,98.03,1594.78,0
54,94.69,0.9156,97.38,1315.77,0
38,78.27,1.4205,93.53,1516.49,0
48,85.64,0.8208,69.39,1538.75,0
27,71.85,0.2191,99.99,1853.28,0
20,78.05,0.8358,87.63,1135.11,1
12,81.4,1.2814,121.32,1587.57,0
43,87.98,1.4691,108.31,1823.63,0
61,68.52,0.5747,84.46,1200.58,0
31,68.12,0.1187,92.09,1484.53,0
91,46.09,0.0203,102.5,1482.31,0
96,69.19,0.0796,92.06,1015.93,0
61,89.3,1.6841,69.7,1587.65,0
74,81.95,0.31,105.85,1605.56,0
67,60.05,0.9655,110.52,1948.88,0
91,46.44,0.3128,114.82,1493.6,0
35,72.86,0.5406,118.77,1631.33,0
95,88.86,0.0122,83.43,1941.66,0
15,67.82,0.1438,115.7,1307.47,0
16,53.33,0.2866,77.16,1145.74,0
13,66.16,0.498,107.14,1536.62,0
35,79.89,0.0941,85.83,1440.83,0
75,93.64,0.7231,108.37,1472.76,0
59,71.15,0.2266,69.84,1373.1,0
21,90.82,0.8503,110.85,1248.05,0
54,89.16,0.0516,84.27,1780.28,0
75,57.35,0.5693,109.66,1493.88,0
30,93.76,0.1736,107.45,2173.64,0
48,79.43,0.7933,107.71,1188.0,1
35,56.9,0.2572,100.95,2101.91,0
86,101.41,0.5473,76.66,1587.75,0
38,73.12,1.3614,129.81,1505.56,0
31,45.85,0.0104,97.4,1169.8,0
78,64.41,0.0056,97.35,1301.23,0
24,60.71,0.7354,127.7,1877.59,0
49,64.77,0.5198,82.22,700.35,0
96,68.32,0.1733,99.05,961.43,0
100,71.14,0.341,103.4,1016.44,0
32,70.57,0.0214,95.37,1851.31,0
55,73.54,0.1069,105.47,1704.22,0
79,83.81,0.2763,88.37,1196.09,0
58,63.8,0.898,98.64,1358.51,0
99,92.72,0.3266,102.63,1538.95,0
3,56.62,0.4414,127.34,1805.9,0
80,84.23,1.0348,133.12,1196.08,0
69,99.65,0.1847,103.39,1539.96,0
85,72.34,0.6032,123.98,1396.71,1
10,77.9,0.989,85.5,1469.1,0
83,60.48,0.1132,145.03,1231.05,0
25,67.32,0.2204,95.11,1562.95,0
68,98.52,1.9513,99.34,1265.27,0
61,86.23,2.0437,110.64,1528.64,1
29,81.28,0.1263,117.05,1968.75,0
19,45.93,0.0344,96.57,1813.12,0
43,64.25,0.158,59.84,1916.94,0
66,101.08,0.2535,113.12,1594.93,0
74,81.16,0.2908,81.8,1839.85,1
61,83.03,0.4822,115.48,959.33,0
43,77.56,1.1488,115.05,991.62,0
25,65.81,0.2005,103.85,1198.5,0
20,79.99,0.9485,118.09,1219.2,0
48,52.05,0.0491,90.19,1814.37,1
83,50.92,0.0214,127.5,1047.38,0
87,63.97,0.3506,103.26,1092.98,0
24,77.88,0.0308,96.29,1463.43,0
11,51.45,0.2492,122.83,1541.1,0
98,76.91,1.1354,86.7,1762.51,0
55,60.08,0.1382,57.9,1419.78,0
28,62.1,0.612,75.05,1445.19,0
69,94.49,0.18,128.7,1766.16,0
63,75.56,0.023,105.0,1230.03,0
59,61.44,0.4067,103.4,1536.8,0
5,77.8,0.9005,118.21,1670.99,0
51,52.96,0.2634,105.91,1388.88,0
21,80.73,0.4802,94.5,1758.2,0
12,91.61,1.1514,91.23,1242.97,0
50,84.93,0.7796,76.49,1968.71,0
4,107.37,0.1078,78.66,1405.58,0
42,45.92,0.661,103.49,1368.29,0
84,76.9,0.3485,96.89,1061.75,0
38,54.85,0.6851,109.76,1163.97,0
25,72.4,0.3411,98.28,1256.52,0
14,75.02,0.0685,78.72,1161.61,0
75,109.2,0.4219,104.91,1145.24,0
32,74.1,0.3388,103.71,1513.16,0
11,73.82,0.3648,100.35,1680.34,0
61,90.08,1.0556,103.14,1583.87,0
18,74.21,1.1261,139.31,540.93,0
27,102.47,0.3021,76.16,1187.55,0
55,85.05,0.3042,80.86,1841.13,0
54,87.43,0.362,65.96,1096.9,0
82,46.99,0.3666,101.85,1463.68,0
87,104.78,1.5018,61.28,1171.15,0
75,65.15,0.5241,104.48,1891.62,0
21,74.85,0.1625,98.88,1261.63,0
44,65.21,0.3791,88.52,1706.33,0
5,59.64,0.4934,109.44,1282.68,0
87,56.97,0.5105,105.93,772.24,0
41,76.55,0.44,132.1,1641.29,0
59,45.45,0.0978,112.26,924.25,0
89,71.36,0.0171,98.74,1226.02,0
54,90.87,0.2061,54.37,2059.77,0
74,84.48,0.2789,118.59,2438.92,0
22,81.49,0.0319,118.75,1506.03,0
83,61.57,0.8436,126.47,1232.57,0
65,51.21,0.2109,54.25,1507.78,0
64,90.63,1.2246,104.1,1105.79,0
71,68.27,0.0839,113.17,1373.34,0
4,73.75,0.0293,124.03,1980.72,0
65,72.04,0.3292,112.04,1562.84,0
15,85.09,0.1048,101.21,1073.28,0
76,102.65,1.3855,79.63,1621.93,0
22,96.94,0.0052,97.66,986.51,0
86,40.02,0.266,107.78,936.94,0
47,70.37,1.3069,115.66,1729.73,0
81,54.8,0.2426,68.28,1270.88,0
93,89.08,0.0489,105.91,1972.05,0
46,75.06,0.1804,70.54,1183.69,0
14,84.09,0.3446,105.32,1868.26,0
50,69.09,0.1024,77.05,1992.47,0
20,59.41,0.3142,71.14,1546.68,0
50,61.98,0.905,136.21,1409.22,0
33,52.0,1.0303,72.36,1319.86,0
59,56.05,0.0253,87.27,1338.64,0
43,52.89,0.0877,99.59,1019.42,0
79,59.46,0.161,58.35,1692.21,0
12,58.62,0.4518,115.71,1681.69,0
40,80.91,0.2239,85.99,1431.17,0
20,80.32,0.9291,79.6,1508.99,0
94,80.9,0.6306,118.49,1363.82,0
38,92.62,0.0529,73.28,1135.07,0
3,73.82,0.4898,108.95,1108.79,0
28,63.29,0.06,100.47,1329.48,0
56,108.17,0.1472,101.15,1382.23,0
90,88.58,0.0979,98.87,1846.65,0
94,77.28,0.095,102.57,1700.54,0
13,76.24,0.4791,54.46,1962.1,0
77,79.34,0.4146,82.52,1707.05,0
66,71.97,0.0968,81.73,1024.51,0
37,76.92,2.3113,122.15,1054.63,0
49,82.49,0.2739,103.17,1181.95,0
66,64.1,0.0511,100.23,1394.19,0
36,50.49,0.0642,137.11,1267.14,0
54,43.87,0.4384,59.51,1707.6,0
26,88.32,1.9333,128.29,1853.55,0
75,51.26,0.4243,100.24,1137.51,1
72,81.98,1.4884,84.9,1007.13,0
40,57.68,0.2936,89.31,1993.32,0
43,57.93,0.2862,90.04,1569.43,0
22,64.23,0.3466,130.0,1339.4,0
20,77.91,0.5977,104.78,1974.47,0
8,55.67,0.2291,113.73,1873.56,0
29,65.75,0.9971,85.16,1322.51,0
40,74.61,0.0149,102.22,1761.13,0
90,56.85,0.2897,118.19,1845.69,0
30,96.42,0.3577,122.52,1751.57,0
81,49.16,0.467,73.2,1880.44,0
84,71.73,0.1615,116.17,1215.14,0
55,94.09,0.2789,97.08,1507.83,0
16,55.13,0.3313,107.31,1993.64,0
46,73.36,0.5806,89.44,1383.06,0
62,76.99,0.7426,130.52,1306.46,0
7,62.9,0.6694,105.2,1533.31,0
80,73.84,0.209,88.24,1025.09,0
45,83.42,3.7533,90.22,1597.91,0
59,67.99,0.9441,117.19,1000.23,0
56,86.46,0.1506,114.43,1880.03,0
48,80.89,0.1085,101.61,1013.65,0
27,66.26,0.1885,92.26,1754.77,0
53,91.91,0.3011,119.1,1281.09,0
87,63.89,0.9512,89.48,1182.68,0
88,87.84,0.7534,88.47,1507.87,0
73,64.15,0.9527,150.52,1589.8,0
35,70.26,0.1587,107.57,1527.61,0
51,72.56,0.45,98.36,1601.98,0
84,80.08,0.1665,91.11,1707.31,0
37,38.8,0.0577,95.79,896.67,0
81,81.87,0.5763,124.96,1540.57,0
95,73.46,0.0772,116.57,1090.82,0
57,79.29,0.5509,87.02,1119.44,0
8,82.54,0.522,93.4,1169.91,0
79,80.91,0.831,73.69,908.24,0
95,44.89,0.0752,105.26,1496.69,0
94,59.08,0.765,50.0,969.85,0
20,79.99,3.6157,69.18,1621.52,0
53,78.0,0.952,101.85,1955.63,0
12,63.16,0.6968,50.0,1969.44,0
49,86.06,0.5426,145.68,1172.7,0
17,71.15,0.2739,82.27,1143.84,0
64,88.29,0.6556,109.68,1734.39,0
42,93.15,0.644,125.36,1517.0,0
94,79.17,0.4992,105.37,1477.78,0
29,83.33,0.7955,99.9,1107.63,1
19,65.87,0.2978,88.64,1536.13,0
11,88.38,0.0646,73.64,1759.53,0
98,78.27,0.4094,90.49,1268.23,0
50,70.58,0.154,102.06,1639.13,0
71,56.72,0.2426,99.48,1547.9,0
58,67.72,0.0088,80.9,1304.17,0
34,58.36,0.2413,121.27,1484.67,0
20,86.42,0.8272,71.39,1186.02,0
50,93.31,0.3912,111.9,1756.76,0
88,88.74,0.0049,117.01,1191.09,0
10,112.29,0.3173,104.76,1320.63,0
32,68.09,0.1723,133.28,1770.77,0
52,83.95,0.3246,108.11,1342.98,0
15,57.28,0.2593,127.58,1219.24,0
84,72.04,1.344,50.0,1555.11,0
3,52.84,0.021,118.76,2038.59,0
37,83.52,0.5754,111.71,1849.23,0
40,69.67,0.952,110.7,1683.05,0
72,44.18,1.6,112.34,1798.26,0
40,64.72,0.0978,90.38,1654.92,0
56,101.9,0.3789,115.18,1568.61,0
23,81.16,0.0223,135.63,1774.21,0
11,86.54,0.3458,62.44,1604.12,0
64,76.88,0.067,123.8,1484.02,0
8,72.28,0.9098,97.42,1555.9,0
93,75.23,0.0604,86.81,1599.63,0
94,78.68,0.36,75.79,1591.9,0
56,58.55,0.3681,107.6,1609.5,0
60,86.45,1.7816,131.65,1203.92,0
10,91.83,0.5321,92.22,1437.95,0
39,72.05,0.1697,113.33,1119.95,0
28,67.15,0.1377,99.79,1578.8,0
49,63.87,0.0686,67.13,1603.25,0
36,101.39,0.7063,96.41,1895.43,0
13,68.22,0.5868,86.71,1590.1,0
96,84.8,0.4706,79.73,1388.91,0
36,72.16,0.0208,91.39,1373.58,0
26,71.35,0.7195,93.63,1693.71,0
86,63.53,0.5135,120.13,1295.67,0
4,60.45,1.6606,100.47,1545.98,0
95,86.1,0.4424,71.9,1786.1,0
82,60.11,0.1812,124.13,2107.45,0
64,81.94,0.2402,107.7,1846.67,0
38,76.36,0.0967,105.62,1342.38,1
88,86.29,0.6417,117.47,1276.1,0
87,65.85,0.615,99.57,1689.06,0
22,91.2,0.112,89.27,1435.85,0
2,72.88,0.0863,106.93,1056.33,0
31,113.88,0.0401,112.46,2277.7,0
11,50.79,1.2151,107.63,1551.9,0
92,111.43,0.1327,116.22,1874.79,0
46,73.1,0.2109,102.01,1399.96,0
96,78.34,0.1646,80.09,1490.59,0
62,65.94,0.2669,87.42,1545.46,0
69,51.47,0.626,127.45,1418.15,1
64,67.07,1.0224,100.65,1272.22,0
10,69.51,0.1008,77.45,2159.26,0
40,77.74,0.5798,75.56,1606.49,0
24,91.82,0.2174,73.22,1026.61,0
99,77.86,1.9694,116.48,1530.51,0
44,78.12,0.1776,106.2,1068.37,1
60,80.77,0.0036,136.89,1246.3,0
62,48.68,0.3625,111.52,1532.04,0
87,50.06,0.0817,112.73,1661.78,0
17,52.55,0.0228,139.8,743.05,1
65,69.4,0.5991,80.62,2014.75,0
95,46.92,0.6589,70.0,1302.35,0
95,64.65,0.3087,111.06,1432.63,0
57,54.48,0.5649,95.12,1960.06,0
55,82.32,0.3864,105.95,2013.45,0
53,81.56,0.4969,124.5,1314.14,0
56,70.49,0.454,115.23,1818.96,0
98,46.5,0.548,130.33,1547.62,0
9,71.44,0.1113,81.84,2296.35,0
22,79.93,0.1565,117.95,1298.0,0
13,87.16,0.2899,84.55,1994.91,0
89,101.3,0.2954,133.38,1324.44,0
48,91.78,0.7445,108.96,1177.91,0
18,77.47,0.229,110.14,1409.0,0
76,70.72,0.0887,88.36,1007.83,0
40,63.86,0.1448,89.37,1220.7,0
17,95.33,0.1209,108.11,1403.96,0
15,77.5,0.6578,134.97,1424.07,0
15,84.46,0.3178,131.65,1774.93,0
79,66.15,0.6166,107.17,1746.56,0
63,56.39,0.2691,91.57,1489.33,0
